n	N	feature_type	time	unique
15	100	0	0.761045	100
15	200	0	2.41235	198
15	300	0	4.00767	293
15	400	0	5.79226	386
15	500	0	6.85671	475
15	600	0	8.71692	569
15	700	0	11.6838	667
15	800	0	11.9942	758
15	900	0	14.3375	847
15	1000	0	15.2124	927
15	2000	0	236.98	1733
15	3000	0	356.189	2451
15	4000	0	432.277	3095
15	5000	0	533.112	3674
15	6000	0	582.79	4160
15	7000	0	626.9	4575
15	8000	0	654.474	4969
15	9000	0	702.876	5316
15	10000	0	702.882	5582
