n	N	feature_type	time	unique
20	100	0	0.918721	100
20	200	0	2.40807	200
20	300	0	4.064	300
20	400	0	5.91591	400
20	500	0	7.42503	500
20	600	0	9.47646	600
20	700	0	11.5278	700
20	800	0	13.0455	800
20	900	0	13.5644	900
20	1000	0	16.0573	1000
20	2000	0	254.044	1998
20	3000	0	444.42	2994
20	4000	0	639.656	3991
20	5000	0	894.66	4984
20	6000	0	1114.33	5976
20	7000	0	1336.2	6969
20	8000	0	1579.58	7961
20	9000	0	1838.99	8944
20	10000	0	2063.48	9932
