n	N	feature_type	time	unique
11	100	0	0.97156	84
11	200	0	1.79182	131
11	300	0	2.09337	173
11	400	0	2.54277	197
11	500	0	2.39642	211
11	600	0	3.64176	221
11	700	0	2.39063	227
11	800	0	2.24559	231
11	900	0	2.67071	232
11	1000	0	2.444	232
11	2000	0	24.1254	235
11	3000	0	24.1459	235
11	4000	0	25.3435	235
11	5000	0	24.321	235
11	6000	0	25.136	235
11	7000	0	25.9273	235
11	8000	0	25.5145	235
11	9000	0	27.0721	235
11	10000	0	27.1501	235
