n	N	feature_type	time	unique
500	100	0	7.36747	100
500	200	0	21.9992	200
500	300	0	37.978	300
500	400	0	56.1623	400
500	500	0	76.6602	500
500	600	0	94.6	600
500	700	0	113.913	700
500	800	0	132.243	800
500	900	0	152.48	900
500	1000	0	170.662	1000
500	2000	0	2685.75	2000
500	3000	0	4472.92	3000
500	4000	0	6245.92	4000
500	5000	0	8076.6	5000
500	6000	0	9929.3	6000
500	7000	0	11751.7	7000
500	8000	0	13590	8000
500	9000	0	15471.2	9000
500	10000	0	17364.5	10000
