n	N	feature_type	time	unique
50	100	0	1.25523	100
50	200	0	3.90246	200
50	300	0	6.31419	300
50	400	0	7.99647	400
50	500	0	10.3368	500
50	600	0	12.9697	600
50	700	0	15.3226	700
50	800	0	17.0696	800
50	900	0	18.7993	900
50	1000	0	22.6142	1000
50	2000	0	349.457	2000
50	3000	0	654.32	3000
50	4000	0	959.853	4000
50	5000	0	1284.83	5000
50	6000	0	1609.69	6000
50	7000	0	1912.44	7000
50	8000	0	2241.15	8000
50	9000	0	2530	9000
50	10000	0	2861.84	10000
