n	N	feature_type	time	unique
100	100	0	2.02342	100
100	200	0	5.80447	200
100	300	0	9.69764	300
100	400	0	13.6831	400
100	500	0	17.7573	500
100	600	0	20.7152	600
100	700	0	25.3162	700
100	800	0	29.1404	800
100	900	0	33.392	900
100	1000	0	37.0579	1000
100	2000	0	640.03	2000
100	3000	0	1151.01	3000
100	4000	0	1649.09	4000
100	5000	0	2158.63	5000
100	6000	0	2643.09	6000
100	7000	0	3154.04	7000
100	8000	0	3652.79	8000
100	9000	0	4129.44	9000
100	10000	0	4627.05	10000
